dataset,perm,gene,eta2_X
depmap,18,PIK3R4,0.02182361639592247
depmap,18,PIN1,0.020012340721126717
depmap,18,PIP4K2B,0.027517215929587908
depmap,18,PKIG,0.024930385307702634
depmap,18,PKMYT1,0.014013336691216991
depmap,18,PLA2G15,0.022986022759859642
depmap,18,PLA2G4A,0.028101250225384546
depmap,18,PLCB3,0.03312389776907019
depmap,18,PLEKHJ1,0.020727535098400657
depmap,18,PLEKHM1,0.03610039483211196
depmap,18,PLK1,0.023871852977961433
depmap,18,PLOD3,0.039351468167375746
depmap,18,PLS1,0.02390035405540436
depmap,18,PLSCR1,0.021226934953525293
depmap,18,PMAIP1,0.023799602871942917
depmap,18,PMM2,0.02109851056214973
depmap,18,PNKP,0.027863939068119525
depmap,18,PNP,0.025092216012838585
depmap,18,POLB,0.027058459886430537
depmap,18,POLE2,0.015080129178533078
depmap,18,POLG2,0.022915911750519557
depmap,18,POLR1C,0.025143897644201305
depmap,18,POLR2I,0.03196187134064123
depmap,18,POLR2K,0.019450668960858238
depmap,18,POLR2L,0.025735954712370623
depmap,18,POP4,0.019836897887552284
depmap,18,POP5,0.015490869825005013
depmap,18,PPARD,0.03213404418072374
depmap,18,PPARG,0.02714438613978128
depmap,18,PPIC,0.015817186980198725
depmap,18,PPIE,0.022862245462301676
depmap,18,PPOX,0.02781306327458686
depmap,18,PPP1R12A,0.03212106622497748
depmap,18,PPP1R13B,0.021616154714137043
depmap,18,PPP1R15B,0.032485648761158226
depmap,18,PPP2CA,0.016117695184425324
depmap,18,PPP2R1A,0.030906819477574496
depmap,18,PPP2R3C,0.024130813629964217
depmap,18,PPP2R5A,0.029612890606749303
depmap,18,PPP2R5E,0.021903417859071714
depmap,18,PPWD1,0.01789533340564725
depmap,18,PRCP,0.043258167567076206
depmap,18,PRKACA,0.03021169825218384
depmap,18,PRKAG2,0.024086220677422616
depmap,18,PRKCD,0.02281589543208588
depmap,18,PRKCQ,0.013775742341934457
depmap,18,PRKRA,0.02515924204227687
depmap,18,PROS1,0.03315895096715532
depmap,18,PRPF4,0.017491012795977746
depmap,18,PRR15L,0.025514566892642636
depmap,18,PRSS23,0.02312043668328418
depmap,18,PSIP1,0.024683515728690937
depmap,18,PSMA3,0.01584645926057112
depmap,18,PSMB5,0.02570487772362007
depmap,18,PSMB6,0.026104237956374895
depmap,18,PSMB8,0.02091258444028466
depmap,18,PSMD14,0.024592331315350154
depmap,18,PSMD4,0.025981854976023785
depmap,18,PSMD7,0.025892123378320368
depmap,18,PSME1,0.03118013881947743
depmap,18,PSMF1,0.030123027911644448
depmap,18,PSMG1,0.02288583948461371
depmap,18,PSMG4,0.02138885807700378
depmap,18,PSRC1,0.029517101886023852
depmap,18,PTGS2,0.029106248556989008
depmap,18,PTK2,0.022492872244470028
depmap,18,PTK2B,0.02918976198264395
depmap,18,PTPN1,0.02186302015939577
depmap,18,PTPN12,0.02127857840488321
depmap,18,PTPN6,0.026359425605658012
depmap,18,PTPRC,0.015099422119208792
depmap,18,PTPRF,0.020728575714869007
depmap,18,PTPRK,0.019063160417064583
depmap,18,PTTG1,0.01850988330278399
depmap,18,PUF60,0.026015117335511616
depmap,18,PWP1,0.024079371800952216
depmap,18,PXN,0.02137952623793376
depmap,18,PYCR1,0.02486569140294413
depmap,18,PYGL,0.032009958273071265
depmap,18,RAB11FIP2,0.018384628708230495
depmap,18,RAB21,0.024506074606207896
depmap,18,RAB27A,0.031065495431096633
depmap,18,RAB31,0.027728698507202703
depmap,18,RAB4A,0.023426235520904476
depmap,18,RACK1,0.028359264679197485
depmap,18,RAD51C,0.016669167224397527
depmap,18,RAD9A,0.03053479758154075
depmap,18,RAE1,0.02086515236921993
depmap,18,RAI14,0.023717474688719188
depmap,18,RALA,0.03960472564745839
depmap,18,RALB,0.017620364324073077
depmap,18,RALGDS,0.025913082292493134
depmap,18,RAN,0.02829842955385843
depmap,18,RAP1GAP,0.02139393363342184
depmap,18,RASA1,0.029304120179541683
depmap,18,RB1,0.018894911343064386
depmap,18,RBKS,0.019505178110673878
depmap,18,RBM15B,0.022098834328320428
depmap,18,RBM6,0.026065514683662732
depmap,18,REEP5,0.020617842836215337
depmap,18,RELB,0.016421448981659374
depmap,18,RFC2,0.025185889988154388
depmap,18,RFC5,0.019012531685035482
depmap,18,RFNG,0.027649163745394067
depmap,18,RFX5,0.037165409490880055
depmap,18,RGS2,0.036319392362416374
depmap,18,RHEB,0.02241604013272456
depmap,18,RHOA,0.031077121898411886
depmap,18,RIC1,0.023709261491948998
depmap,18,RNF167,0.033181775086051336
depmap,18,RNH1,0.024491042036544924
depmap,18,RNMT,0.024240324174249633
depmap,18,RNPS1,0.023833106994604576
depmap,18,RPA1,0.0303726676992691
depmap,18,RPA2,0.02516124824325581
depmap,18,RPA3,0.023351651721046765
depmap,18,RPIA,0.031607530980161
depmap,18,RPL12,0.025949095859442526
depmap,18,RPL13A,0.022523071863199375
depmap,18,RPL21,0.030873988922968602
depmap,18,RPL23A,0.02011424422465719
depmap,18,RPL36A,0.03607471216123144
depmap,18,RPL39L,0.03243220380597916
depmap,18,RPL4,0.027984065270050325
depmap,18,RPL6,0.027791113231740227
depmap,18,RPL7A,0.019946542760888076
depmap,18,RPL9,0.02478719511528107
depmap,18,RPN1,0.018239319826439667
depmap,18,RPP21,0.026782755380008617
depmap,18,RPP25L,0.02034912494641459
depmap,18,RPS15A,0.021384100359152416
depmap,18,RPS2,0.019252368413436537
depmap,18,RPS4X,0.023058950799292488
depmap,18,RPS5,0.02411798257496049
depmap,18,RPS6,0.031340001258073506
depmap,18,RPS6KA1,0.017387840403495686
depmap,18,RRAGA,0.045985312169191
depmap,18,RRM1,0.030004668947889626
depmap,18,RRM2,0.02256772212005565
depmap,18,RRN3,0.02103405333279292
depmap,18,RRP12,0.014109367245369837
depmap,18,RRP1B,0.019231058635781915
depmap,18,RRP8,0.03158373740766894
depmap,18,RRS1,0.013009623353486967
depmap,18,RSU1,0.028918457565469933
depmap,18,RTN2,0.026781590353194572
depmap,18,RUVBL1,0.017327748370805262
depmap,18,S100A13,0.01944669352187754
depmap,18,S100A4,0.024161305823838884
depmap,18,SACM1L,0.029673335455154787
depmap,18,SARS1,0.03170295071202761
depmap,18,SBDS,0.02116878091146854
depmap,18,SCAND1,0.019486548026592405
depmap,18,SCAP,0.03222061426186439
depmap,18,SCARB1,0.02373654410559025
depmap,18,SCCPDH,0.024215656375238953
depmap,18,SCD,0.021140351542261234
depmap,18,SCP2,0.018779002920591713
depmap,18,SCRN1,0.025184974443361707
depmap,18,SCYL3,0.029086362950959323
depmap,18,SDHB,0.02090054217299696
depmap,18,SENP6,0.021484307346971942
depmap,18,SEPHS2,0.01585407392293129
depmap,18,SEPSECS,0.023510778421345864
depmap,18,SERPINE1,0.02681266515392843
depmap,18,SESN1,0.020114348440796858
depmap,18,SFN,0.02618251820807944
depmap,18,SFRP1,0.015348509411475232
depmap,18,SGCB,0.02209988407322526
depmap,18,SH3BP5,0.023480689830294534
depmap,18,SHC1,0.024244137196031124
depmap,18,SIRT3,0.03061885567477778
depmap,18,SKP1,0.022182145452241963
depmap,18,SKP2,0.02629476393826841
depmap,18,SLC11A2,0.0289842703369735
depmap,18,SLC1A4,0.03306738127082541
depmap,18,SLC25A13,0.01905933227132001
depmap,18,SLC25A4,0.02997186494751851
depmap,18,SLC25A46,0.028742557825089984
depmap,18,SLC27A3,0.02077769682676489
depmap,18,SLC2A6,0.030343628105849382
depmap,18,SLC35A1,0.020009918330335705
depmap,18,SLC35A3,0.03159570448691708
depmap,18,SLC35B1,0.019910310150104037
depmap,18,SLC35F2,0.035526959661911835
depmap,18,SLC37A4,0.018539728671447847
depmap,18,SLC39A6,0.027333829745143347
depmap,18,SLC5A6,0.023624660459177448
depmap,18,SMAD3,0.026861869752149138
depmap,18,SMARCA4,0.013060027248895793
depmap,18,SMARCC1,0.021128610600334597
depmap,18,SMARCD2,0.01811004120104809
depmap,18,SMC3,0.025528507969481397
depmap,18,SMC4,0.01869304094099754
depmap,18,SMG1,0.026530672047668177
depmap,18,SMNDC1,0.027281122065503368
depmap,18,SNAP23,0.0217736762657394
depmap,18,SNAP25,0.0195736963874488
depmap,18,SNCA,0.018692702473019115
depmap,18,SNRPA1,0.01992331596068398
depmap,18,SNRPB2,0.02582991576070542
depmap,18,SNRPD1,0.033945128100709744
depmap,18,SNRPD3,0.025101130457967046
depmap,18,SNRPF,0.023860313903826792
depmap,18,SNX11,0.022227721360516497
depmap,18,SNX13,0.035259748103062816
depmap,18,SNX6,0.020988128612889446
depmap,18,SNX7,0.01842961841994733
depmap,18,SOCS2,0.031229087882222745
depmap,18,SOD1,0.019708201526632954
depmap,18,SOD2,0.021132524763265537
depmap,18,SORBS3,0.016008957885732963
depmap,18,SOX4,0.020180143251988285
depmap,18,SPAG4,0.015157440800672101
depmap,18,SPAG7,0.030423810485410385
depmap,18,SPC24,0.01401116676327678
depmap,18,SPDEF,0.026804954913883943
depmap,18,SPEN,0.03575609214812123
depmap,18,SPP1,0.023185903034256473
depmap,18,SPR,0.030321715179728193
depmap,18,SPRED2,0.0179908138665957
depmap,18,SPTAN1,0.023907185405315803
depmap,18,SPTLC2,0.015792052950033345
depmap,18,SQSTM1,0.024246807104142856
depmap,18,SRC,0.025365764872431276
depmap,18,SRSF3,0.022007878426022098
depmap,18,SS18L2,0.02777356817665291
depmap,18,SSBP2,0.0204405396024195
depmap,18,ST3GAL5,0.027025459831853765
depmap,18,ST6GALNAC2,0.03495426062477693
depmap,18,ST7,0.036171702000787016
depmap,18,STAMBP,0.030322235087953276
depmap,18,STAP2,0.02328372744611649
depmap,18,STAT1,0.02995779798557371
depmap,18,STAT3,0.035137509911950325
depmap,18,STAT5B,0.02130440253907644
depmap,18,STK10,0.016378286852432738
depmap,18,STK25,0.022306274360092276
depmap,18,STMN1,0.020354380510383626
depmap,18,STX1A,0.020343808825272452
depmap,18,STX4,0.020051937047458328
depmap,18,STXBP1,0.02391276746393839
depmap,18,STXBP2,0.02145171504886648
depmap,18,SUPV3L1,0.03235915699813973
depmap,18,SUZ12,0.024017100878641628
depmap,18,SYK,0.02176086870345864
depmap,18,SYNE2,0.026606862490013913
depmap,18,SYNGR3,0.04253740916345867
depmap,18,SYPL1,0.02044151945835296
depmap,18,SYS1,0.017207469290703957
depmap,18,TADA1,0.025267312503917106
depmap,18,TAMM41,0.029094126406550302
depmap,18,TARBP1,0.021853812209065914
depmap,18,TATDN2,0.031436938549070786
depmap,18,TBC1D9B,0.01890077456153864
depmap,18,TBP,0.020357510612055665
depmap,18,TBPL1,0.02623379780551712
depmap,18,TBX2,0.026620534012133948
depmap,18,TBXA2R,0.016387503955942417
depmap,18,TCEA2,0.020717820911849122
depmap,18,TCERG1,0.02485035247455049
depmap,18,TCFL5,0.0172985468717786
depmap,18,TCTN1,0.02606743190689849
depmap,18,TENT4A,0.030587971292144227
depmap,18,TERF2IP,0.029225103307280755
depmap,18,TERT,0.023879770631304528
depmap,18,TES,0.02876190968440272
depmap,18,TESK1,0.026140517342474745
depmap,18,TEX10,0.013760840500926585
depmap,18,TFAP2A,0.026142691417658875
depmap,18,TFDP1,0.02180117718628075
depmap,18,TFRC,0.03115968444437145
depmap,18,TGFB3,0.031238079408571703
depmap,18,TGFBR2,0.037469213342831126
depmap,18,THAP1,0.015019470664325544
depmap,18,THAP11,0.0162317088189707
depmap,18,TIAM1,0.020428232905607645
depmap,18,TICAM1,0.02248159929558339
depmap,18,TIMELESS,0.017215496833294052
depmap,18,TIMM10,0.013853362251861689
depmap,18,TIMM22,0.02371740141124445
depmap,18,TIMM9,0.013906450633404283
depmap,18,TIMP2,0.021293768472554982
depmap,18,TINF2,0.024832868284304185
depmap,18,TIPARP,0.024925573844055228
depmap,18,TJP1,0.015076450879246705
depmap,18,TLCD3A,0.03827013351621924
depmap,18,TLE1,0.010795042764207069
depmap,18,TLK2,0.028621613904662887
depmap,18,TLR4,0.023444388313594487
depmap,18,TM9SF2,0.018696284810954457
depmap,18,TM9SF3,0.020386042532952727
depmap,18,TMCO1,0.021983939562245498
depmap,18,TMED10,0.02983451210507112
depmap,18,TMEM109,0.027408663752611823
depmap,18,TMEM45B,0.029424386485616617
depmap,18,TMEM50A,0.019960918384961154
depmap,18,TMEM97,0.021439972857411217
depmap,18,TNFRSF21,0.018627111804156733
depmap,18,TNIP1,0.030001707659581888
depmap,18,TOMM34,0.026331578395320132
depmap,18,TOP2A,0.02465957412715734
depmap,18,TOPBP1,0.025340878820610282
depmap,18,TOR1A,0.025707624575329442
depmap,18,TP53,0.021592015117859978
depmap,18,TP53BP1,0.023847786396718994
depmap,18,TP53BP2,0.02494270951368309
depmap,18,TPD52L2,0.01816038109147786
depmap,18,TPM1,0.01597384046418063
depmap,18,TRAK2,0.028171779089658143
depmap,18,TRAM2,0.029422182631443153
depmap,18,TRAP1,0.019011465596469747
depmap,18,TRAPPC3,0.017599166356347264
depmap,18,TRAPPC6A,0.028212751092401126
depmap,18,TRIB1,0.02058272404567265
depmap,18,TRIB3,0.016345052357865424
depmap,18,TRIM13,0.016392071471997012
depmap,18,TRIM2,0.033861679566274346
depmap,18,TRPM7,0.015581677195314893
depmap,18,TSC2,0.015941544870011096
depmap,18,TSEN2,0.025696211561906646
depmap,18,TSKU,0.02066350626077996
depmap,18,TSPAN3,0.02096952275803205
depmap,18,TSPAN4,0.022642492727160714
depmap,18,TUBB,0.03327049160267433
depmap,18,TUBB6,0.02119710170275137
depmap,18,TXLNA,0.02203662418342579
depmap,18,TXNDC9,0.021968133420527097
depmap,18,TXNL4A,0.014123407907140216
depmap,18,TXNL4B,0.030210411544813076
depmap,18,TXNRD1,0.026014801507566264
depmap,18,TYMS,0.014749025586095406
depmap,18,UBE2C,0.019693329079558463
depmap,18,UBE2D3,0.02164499427100898
depmap,18,UBE2J1,0.03277682340819724
depmap,18,UBE2L6,0.02853886415254775
depmap,18,UBE2M,0.018926324211799937
depmap,18,UBE2N,0.035299898822527924
depmap,18,UBE2T,0.0187691665117843
depmap,18,UBE3B,0.02383528717281627
depmap,18,UBE3C,0.028714793572039782
depmap,18,UBR4,0.03283220261829807
depmap,18,UBR7,0.02181031475853162
depmap,18,UFM1,0.032648047038578216
depmap,18,UGDH,0.015135179164688851
depmap,18,UMPS,0.016304125961750102
depmap,18,UROD,0.025220892213794716
depmap,18,USP1,0.0408813427995468
depmap,18,USP14,0.031112996488870885
depmap,18,USP22,0.03326062129267018
depmap,18,USP6NL,0.02327595937487535
depmap,18,USP7,0.02324144144719319
depmap,18,UTP4,0.024626659041690264
depmap,18,VAPB,0.026324799616331548
depmap,18,VAT1,0.028148495641992875
depmap,18,VAV3,0.02916754472234632
depmap,18,VGLL4,0.021326344627518177
depmap,18,VPS25,0.022642333899496082
depmap,18,VPS28,0.044250104788283506
depmap,18,VPS72,0.028455938678677923
depmap,18,WASF3,0.02015221876422886
depmap,18,WDR1,0.026548623716469155
depmap,18,WDR7,0.019462779910871912
depmap,18,WDR73,0.022149293637107426
depmap,18,WDR77,0.021372879199012682
depmap,18,WDR82,0.02206544880553882
depmap,18,WDTC1,0.023854893774455814
depmap,18,WEE1,0.028106751739044363
depmap,18,WFS1,0.02313477024288057
depmap,18,WIPF2,0.028720047474437342
depmap,18,WNK1,0.03676115495727768
depmap,18,XBP1,0.032386518050833875
depmap,18,XPNPEP1,0.017813001175831036
depmap,18,XPO7,0.024750256664227865
depmap,18,YARS2,0.04336318336005953
depmap,18,YKT6,0.04302466885121163
depmap,18,YME1L1,0.02303605666930058
depmap,18,YPEL5,0.011670023007343135
depmap,18,YRDC,0.026401764224430038
depmap,18,YTHDF1,0.02412804794965163
depmap,18,ZDHHC6,0.021815219553538736
depmap,18,ZFP36,0.013028043668523722
depmap,18,ZMIZ1,0.031179432585997164
depmap,18,ZMYM2,0.0282127932009352
depmap,18,ZNF131,0.023321501741701348
depmap,18,ZNF274,0.02487565482399406
depmap,18,ZNF318,0.03060242447375745
depmap,18,ZNF395,0.021045164373671696
depmap,18,ZNF451,0.02819910890001014
depmap,18,ZNF586,0.01768488869249822
depmap,18,ZNF589,0.02445768562518464
depmap,19,AARS1,0.014222159028964388
depmap,19,ABCC5,0.024604310095890387
depmap,19,ABCF1,0.02247515879113512
depmap,19,ABHD4,0.04413796547640638
depmap,19,ABHD6,0.03027961544968076
depmap,19,ABL1,0.020265338363438783
depmap,19,ACAA1,0.027823359682550678
depmap,19,ACAT2,0.03515173808689879
depmap,19,ACBD3,0.02704542635407614
depmap,19,ACD,0.021000347148349693
depmap,19,ACLY,0.019223973657465886
depmap,19,ACO2,0.02678349039859376
depmap,19,ACTB,0.029576871787020828
depmap,19,ACTR1A,0.020493318157162363
depmap,19,ACTR3B,0.030312787600274713
depmap,19,ADAM10,0.021551944683591014
depmap,19,ADAT1,0.02730720185421601
depmap,19,ADH5,0.024183384676472065
depmap,19,ADI1,0.02422807580510188
depmap,19,ADO,0.020585874969607232
depmap,19,ADRB2,0.02319066410915878
depmap,19,ADSL,0.021869024442439343
depmap,19,AGL,0.03636380071699752
depmap,19,AK6,0.03204074952407637
depmap,19,AKAP8,0.023186977724179565
depmap,19,AKAP8L,0.023131481866002678
depmap,19,AKR7A2,0.014592694246963366
depmap,19,AKT1,0.02077854772770177
depmap,19,ALAS1,0.024678152772849706
depmap,19,ALDH7A1,0.021339955993375327
depmap,19,ALDOA,0.021032816858591527
depmap,19,ALG13,0.019194647487554766
depmap,19,AMDHD2,0.032294026544730785
depmap,19,ANKLE2,0.022737983932962755
depmap,19,ANKRD10,0.021041566796427262
depmap,19,ANLN,0.015572998373386765
depmap,19,ANO10,0.01654495536873509
depmap,19,ANXA7,0.02366117834463744
depmap,19,APBB2,0.015808239498253013
depmap,19,APOE,0.019108586471491076
depmap,19,APP,0.020500806075009318
depmap,19,APPBP2,0.009402440528653558
depmap,19,ARFIP2,0.02611095782483078
depmap,19,ARHGAP1,0.02234476611808264
depmap,19,ARHGEF12,0.015417366038122859
depmap,19,ARHGEF2,0.031902717574580755
depmap,19,ARID4B,0.01808011886943806
depmap,19,ARID5B,0.020394699359418674
depmap,19,ARL4C,0.021115692934585133
depmap,19,ARNT2,0.02968110880621724
depmap,19,ARPP19,0.014435302382911522
depmap,19,ASAH1,0.012540427109501283
depmap,19,ASCC3,0.02573218131682948
depmap,19,ATF1,0.02510489062798073
depmap,19,ATF5,0.01472409768553856
depmap,19,ATF6,0.019215070462444507
depmap,19,ATG3,0.020806430260617178
depmap,19,ATMIN,0.03406024563629939
depmap,19,ATP11B,0.021421793923924445
depmap,19,ATP1A1,0.02519252489762728
depmap,19,ATP1B1,0.016637397013879455
depmap,19,ATP2C1,0.02081935910667912
depmap,19,ATP6AP1,0.025308991352641343
depmap,19,ATP6V0B,0.02101202175271331
depmap,19,ATP6V0C,0.04528456294607585
depmap,19,ATP6V1A,0.02195871593740524
depmap,19,ATP6V1B2,0.019307050313160493
depmap,19,ATP6V1D,0.025198683566504548
depmap,19,ATP6V1F,0.033894818864799885
depmap,19,AURKA,0.02173260562592572
depmap,19,AURKB,0.01931996198652253
depmap,19,AXIN1,0.024014684509899926
depmap,19,BACE2,0.014173529310638323
depmap,19,BAD,0.032211276684118016
depmap,19,BAG1,0.027461004894357745
depmap,19,BAG3,0.015670602296930385
depmap,19,BAMBI,0.02101859375236796
depmap,19,BAX,0.030814025990120255
depmap,19,BCL2,0.020223983493234485
depmap,19,BCL2L1,0.0318742716660051
depmap,19,BCL7B,0.032916198845782924
depmap,19,BDH1,0.022903444552800297
depmap,19,BECN1,0.02136141171315116
depmap,19,BHLHE40,0.03361661472020891
depmap,19,BID,0.03210072120685495
depmap,19,BIRC2,0.02417523968968681
depmap,19,BIRC5,0.013035036218480634
depmap,19,BLCAP,0.04704546629029948
depmap,19,BLMH,0.025742285056567314
depmap,19,BLVRA,0.013892182071993386
depmap,19,BMP4,0.034171856334468814
depmap,19,BNIP3,0.02674851789418233
depmap,19,BNIP3L,0.0119237032434529
depmap,19,BPHL,0.018567791462350682
depmap,19,BRCA1,0.014392268604747868
depmap,19,BUB3,0.015328374852329468
depmap,19,BZW2,0.021082274111743418
depmap,19,C2CD2,0.01600684784214713
depmap,19,C2CD2L,0.026978445482918993
depmap,19,C2CD5,0.018504972416958698
depmap,19,C5,0.01870511857615887
depmap,19,CAB39,0.028624588666790213
depmap,19,CALM3,0.021432658823853055
depmap,19,CALU,0.022290644868287267
depmap,19,CAMSAP2,0.017077423215062695
depmap,19,CANT1,0.018486013114338135
depmap,19,CAPN1,0.029240708849089764
depmap,19,CASC3,0.008971690123133414
depmap,19,CASP10,0.03809834697929633
depmap,19,CASP2,0.019361966358710684
depmap,19,CASP3,0.024131009664806385
depmap,19,CASP7,0.039331516464390044
depmap,19,CAST,0.018310365200942244
depmap,19,CAT,0.028264636114800883
depmap,19,CBFB,0.01816501265530681
depmap,19,CBLB,0.023877824599460865
depmap,19,CBR1,0.018510786237665132
depmap,19,CBR3,0.02901917253501814
depmap,19,CCDC85B,0.03146654073370849
depmap,19,CCDC86,0.02419465750910454
depmap,19,CCDC92,0.025463908002862086
depmap,19,CCL2,0.02177034080248669
depmap,19,CCNA1,0.04332768900561209
depmap,19,CCNA2,0.018960967488270156
depmap,19,CCNB1,0.019717018531441127
depmap,19,CCND1,0.022421736681348246
depmap,19,CCND3,0.026918761249575842
depmap,19,CCNE1,0.031680587994905335
depmap,19,CCNE2,0.020791303993243346
depmap,19,CCNF,0.024748999614527704
depmap,19,CCNH,0.030328358843647943
depmap,19,CCP110,0.02072568196271936
depmap,19,CD320,0.03081440700096095
depmap,19,CD40,0.022346518958122424
depmap,19,CD44,0.02152070885054798
depmap,19,CDAN1,0.016487946600900118
depmap,19,CDC20,0.02241655936644035
depmap,19,CDC25A,0.024491938984719047
depmap,19,CDC25B,0.012111411153741654
depmap,19,CDC42,0.01608528522124966
depmap,19,CDC45,0.021375920818333574
depmap,19,CDC6,0.015917488067766335
depmap,19,CDCA4,0.023348414629343305
depmap,19,CDH3,0.03355285430046578
depmap,19,CDK1,0.021813727261313264
depmap,19,CDK19,0.018724924140000064
depmap,19,CDK2,0.01230890931368642
depmap,19,CDK4,0.021494595024749156
depmap,19,CDK5R1,0.025443155375382918
depmap,19,CDK6,0.027994643057228562
depmap,19,CDK7,0.02691572149154556
depmap,19,CDKN1B,0.025769070223308037
depmap,19,CDKN2A,0.03774728728792637
depmap,19,CEBPD,0.024757881977346834
depmap,19,CEBPZ,0.028122239589231608
depmap,19,CENPE,0.0217166219239775
depmap,19,CENPF,0.01759207730137548
depmap,19,CENPW,0.02169079537788058
depmap,19,CEP55,0.022412272780821734
depmap,19,CEP57,0.013220990063221003
depmap,19,CERK,0.0214308017360275
depmap,19,CETN3,0.020153916115183083
